location_label,lep,lat,lon,job_family,occupation,medium_skilled,include_fe,include_he,demand_entry,demand_ticker,demand_entry_sl,demand_entry_fe,demand_entry_he,advertised_avg_salary_entry_sl,advertised_avg_salary_entry_degree,advertised_entry_salary_degree_premium,advertised_entry_salary_degree_premium_percentage,supply_fe,supply_he,fe_ds_ratio,he_ds_ratio,fe_ds_ratio_log,he_ds_ratio_log,region_or_nation
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Production Managers and Directors,0,0,0,0,Low,0,0,0,36133.8301,42004.9507541,5871.12065408,0.162482655114,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Functional Managers and Directors,0,0,0,0,Low,0,0,0,34628.8564,45424.6009775,10795.7445775,0.311755734951,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Financial Institution Managers and Directors,0,0,0,0,Low,0,0,0,29878.3291,52191.3189,22312.9898,0.746795101069,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Directors in Transport and Logistics,0,0,0,0,Low,0,0,0,30377.4833,40065.5445458,9688.06124576,0.31892244496,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Senior Officers in Protective Services,0,0,0,0,Low,0,0,0,33709.1105,41082.6533,7373.5428,0.218740355074,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Health and Social Services Managers and Directors,0,0,0,0,Low,0,0,0,,,,,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Directors in Retail and Wholesale,0,0,0,0,Low,0,0,0,27772.7027,32832.6787886,5059.9760886,0.182192426256,0,0,NaN,NaN,NaN,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Proprietors in Agriculture Related Services,0,0,0,0,Low,0,0,0,,30274.0277,,,164,0,,NaN,,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Proprietors in Hospitality and Leisure Services,0,0,0,0,Low,0,0,0,22924.7589,29829.3928992,6904.63399921,0.301186766209,11610,0,,NaN,,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Proprietors in Health and Care Services,0,0,0,0,Low,0,0,0,,,,,1228,0,,NaN,,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Managers, Directors And Senior Officials",Managers and Proprietors in Other Services,0,0,0,0,Low,0,0,0,38660.652,49814.1524638,11153.5004638,0.288497474482,5691,0,,NaN,,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Natural and Social Science Professionals,0,0,1,13278,Low,0,753.14,8092.89,34691.706,36853.7692319,2162.06323193,0.0623221940119,8837,4533,0.0852257553468,1.78532759762,-2.46245159802,0.579601926469,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Engineering Professionals,0,1,1,36923,Medium,0,12348.12,22449.76,40269.5775,45218.9141947,4949.33669471,0.122905106087,10584,14629,1.16667800454,1.53460660332,0.154160397953,0.428274063712,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Information Technology and Telecommunications Professionals,0,1,0,213476,Very High,0,20593.41,180544.66,43356.3316,51403.9853804,8047.65378036,0.185616575097,38520,10120,0.534616043614,17.8403814229,-0.626206465227,2.88146450713,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Conservation and Environment Professionals,0,0,1,1424,Low,0,95.98,1135.79,30942.15,33293.3118357,2351.16183571,0.0759857293599,1541,817,0.0622842310188,1.39019583843,-2.77604699889,0.329444628178,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Research and Development Managers,0,1,0,966,Low,0,218.3,641.7,,,,,95,0,2.29789473684,,0.831993371955,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Health Professionals,0,1,1,106055,High,17,1166.62,73275.14,41023.5289,46441.4592261,5417.93032606,0.132068851007,441,19124,2.6453968254,3.83158021334,0.972821082563,1.34327730644,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Therapy Professionals,0,1,1,29058,Medium,0,1055.99,25837.8,31680.9503,35390.4414721,3709.49117213,0.117089012072,1618,4262,0.652651421508,6.06236508681,-0.426712103094,1.80210000229,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Nursing and Midwifery Professionals,0,0,1,185445,Very High,16.2,17.03,150907,29771.0799,34345.793494,4574.71359402,0.153663004815,268,35102,0.0635447761194,4.2990997664,-2.75601048584,1.45840564413,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Teaching and Educational Professionals,0,1,1,273280,Very High,6060.36,28202.76,137406.65,32447.4284,34209.0630526,1761.63465258,0.054291965171,13200,18738,2.13657272727,7.33304781727,0.759203015903,1.99239122992,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Legal Professionals,0,1,0,35219,Medium,1191.25,730.46,17041.2,40898.6878,53081.1002352,12182.4124352,0.297868051288,1073,1011,0.680764212488,16.8557863501,-0.384539269955,2.82469400142,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,"Business, Research and Administrative Professionals",0,1,0,95353,Medium,0,1838.68,77892.63,38392.6375,49310.5429158,10917.9054158,0.284374977256,5506,7747,0.333941155104,10.0545540209,-1.09679048385,2.30802566828,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,"Architects, Town Planners and Surveyors",0,1,1,22929,Medium,1441.22,4083.66,14748.35,33965.5158,43155.4576483,9189.94184833,0.270566827321,4532,2918,0.901072374228,5.05426662097,-0.104169698043,1.62023276202,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Welfare Professionals,0,1,1,50488,Medium,1786.04,4014.37,42416.1,33280.8859,45931.3532593,12650.4673593,0.380112097895,3637,6120,1.10375859225,6.93073529412,0.0987212575004,1.93596591062,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Librarians and Related Professionals,0,1,1,2090,Low,298.44,233.56,1016.04,21510.8126,23309.4540695,1798.64146949,0.0836156914635,391,256,0.597340153453,3.96890625,-0.51526855657,1.37849055296,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Quality and Regulatory Professionals,0,1,0,14030,Low,1545.31,2959.9,8835.57,33949.683,43604.157616,9654.47461599,0.284375987133,1706,715,1.73499413834,12.3574405594,0.551004034912,2.51425835611,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Professional Occupations,Media Professionals,0,1,1,15179,Low,894.11,1154.36,11532.74,27670.1303,36499.1688809,8829.03858085,0.31908193005,788,2388,1.46492385787,4.82945561139,0.381803266967,1.57473375146,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,"Science, Engineering and Production Technicians",1,1,1,62316,Medium,14433.3,28620.21,16341.25,28181.3123,33267.8965158,5086.58421585,0.180494937982,20168,4820,1.4190901428,3.39030082988,0.350015921742,1.22091865783,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Draughtspersons and Related Architectural Technicians,1,1,1,8250,Low,800.34,3751.12,3187.33,28186.5333,37137.810648,8951.27734796,0.317572837095,3634,2808,1.03222894882,1.13508903134,0.031720492083,0.126711089565,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Information Technology Technicians,1,1,0,100202,Medium,31823.59,20474.82,45230.86,30464.4601,38482.9697183,8018.50961832,0.263208656644,17892,2286,1.14435613682,19.7860279965,0.134842152921,2.98497603187,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Health Associate Professionals,1,1,1,37488,Medium,3782.08,16646.88,14603.43,26342.3,26729.3701051,387.070105128,0.0146938613989,3579,3702,4.65126571668,3.94474068071,1.5371393797,1.37238321848,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Welfare and Housing Associate Professionals,1,1,1,59619,Medium,9728.74,21390.03,23123.39,24231.2924,26899.4677378,2668.17533783,0.110112795215,9178,4674,2.3305763783,4.94723791185,0.846115609645,1.59882942324,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Protective Service Occupations,1,1,0,8851,Low,3611.89,2683.85,2307.18,,,,,17570,211,0.152751849744,10.9345023697,-1.87894057139,2.39192314506,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,"Artistic, Literary and Media Occupations",1,1,1,41914,Medium,7740.48,9745.29,17211.66,28212.7883,35423.4842515,7210.69595147,0.255582534941,24785,10473,0.393193060319,1.64343168147,-0.933454540105,0.49678654433,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Design Occupations,1,1,1,26586,Medium,4571.94,4355.55,16566.9,24595.9967,34445.9132418,9849.91654178,0.40046828197,14202,7569,0.306685678074,2.18878319461,-1.18193190581,0.783345770515,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Sports and Fitness Occupations,1,1,1,17276,Low,5768.75,9155.45,2121.32,22957.928,40358.7997155,17400.8717155,0.75794608797,21269,2667,0.430459824157,0.795395575553,-0.842901283146,-0.228915708767,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Transport Associate Professionals,1,1,1,2040,Low,752.83,392.06,619.95,,,,,1530,381,0.256248366013,1.62716535433,-1.36160812508,0.486839454499,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Legal Associate Professionals,1,1,1,30751,Medium,6551.28,1943.8,17874.67,29406.4,38939.5288852,9533.12888522,0.324185513535,3181,3980,0.611065702609,4.49112311558,-0.49255079268,1.50210280757,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,"Business, Finance and Related Associate Professionals",1,1,1,124312,High,23175.34,23260.83,65919.29,33766.2658,46831.2324369,13064.9666369,0.386923644867,16145,11691,1.44074512233,5.63846463091,0.365160425821,1.72961179989,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,"Sales, Marketing and Related Associate Professionals",1,1,0,283727,Very High,56413.14,32175.67,185141.54,29964.9858,38098.1842051,8133.19840511,0.271423402614,18283,13696,1.75986818356,13.5179278621,0.56523891054,2.60401679423,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Conservation and Environmental Associate Professionals,1,1,1,871,Low,186.92,174.61,455.59,22163.8923,27662.3859,5498.4936,0.248083392825,224,256,0.779508928571,1.7796484375,-0.249091136321,0.576415837774,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Associate Professional And Technical Occupations,Public Services and Other Associate Professionals,1,1,0,126553,High,27120.92,23253.39,70298.49,30399.0708,39356.527674,8957.45687401,0.294662193228,11037,3552,2.1068578418,19.7912415541,0.745197663066,2.98523949408,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Administrative Occupations: Government and Related Organisations,0,1,0,12318,Low,6928.19,4450.09,610.48,24803.506,39839.9644212,15036.4584212,0.606223104958,17371,0,0.256179264291,,-1.36187782843,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Administrative Occupations: Finance,1,1,0,103589,High,72201.78,18902.42,11040.62,23652.9338,35508.6489889,11855.7151889,0.501236560722,31018,0,0.609401637759,,-0.49527772494,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Administrative Occupations: Records,1,1,0,64401,Medium,44748.59,19652.41,0,23147.3893,34411.6207417,11264.2314417,0.486630751129,16100,0,1.22064658385,NaN,0.199380705115,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Other Administrative Occupations,0,1,0,260289,Very High,181159.93,79129.07,0,20590.6757,28567.565647,7976.88994701,0.387403019854,37185,0,2.12798359554,NaN,0.755174862585,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Administrative Occupations: Office Managers and Supervisors,1,1,0,21795,Medium,12597.8,9197.2,0,28281.8869,41881.4379621,13599.5510621,0.480857274842,4561,177,2.01648761237,,0.701357192176,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Administrative And Secretarial Occupations,Secretarial and Related Occupations,1,1,0,99565,Medium,71976.6,27588.4,0,22732.7052,26026.8058737,3294.10067371,0.144905792985,21297,0,1.29541249941,NaN,0.258829176796,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Agricultural and Related Trades,1,1,1,10025,Low,4438.91,4883.11,687.33,21480.9826,39472.1089147,17991.1263147,0.837537399926,10827,195,0.451012284105,3.52476923077,-0.796260702368,1.25981496767,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,"Metal Forming, Welding and Related Trades",1,1,0,14835,Low,5957.63,8877.37,0,26667.69,30897.3073802,4229.61738022,0.158604565308,3750,1,2.36729866667,,0.861749501983,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,"Metal Machining, Fitting and Instrument Making Trades",1,1,0,33450,Medium,8982.01,23523.47,884.94,26814.9721,31284.7763496,4469.80424959,0.166690617201,9269,3,2.5378649261,294.98,0.931323147268,5.68690755743,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Electrical and Electronic Trades,1,1,0,29022,Medium,6031.55,18851.41,3806.84,28136.3846,36409.6668764,8273.28227637,0.294042123534,19948,101,0.945027571686,37.6914851485,-0.0565411755263,3.62943421081,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,"Skilled Metal, Electrical and Electronic Trades Supervisors",1,1,0,3382,Low,1051.53,2330.47,0,32034.2766,39195.5793435,7161.30274348,0.223551255204,1279,2,1.82210320563,,0.599991441377,,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Construction and Building Trades,1,1,0,44587,Medium,10889.22,33663.97,0,,,,,53417,0,0.630210794316,NaN,-0.461700921408,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Building Finishing Trades,1,1,0,8915,Low,2027.87,6887.13,0,28292.4213,28687.6435294,395.222229412,0.0139691907321,13313,0,0.517323668595,NaN,-0.659086548922,NaN,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Construction and Building Trades Supervisors,1,1,1,1950,Low,780.62,971.91,182.04,29963.9806,36116.4423,6152.4617,0.205328583746,2144,26,0.453316231343,7.00153846154,-0.79116531461,1.94612990513,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Textiles and Garments Trades,1,1,1,3641,Low,1693.75,1439.48,451.34,29717.2634,32401.345,2684.0816,0.0903206181495,761,115,1.89156373193,3.92469565217,0.637403858381,1.36728880738,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Printing Trades,1,1,0,4311,Low,1455.4,1508.94,1211.84,,,,,1582,4,0.95381795196,302.96,-0.0472824517817,5.71360078359,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Food Preparation and Hospitality Trades,1,1,0,115705,High,49668.83,56454.81,9076.74,,,,,29669,188,1.90282146348,48.2805319149,0.643337765458,3.87702841346,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,Skilled Trades Occupations,Other Skilled Trades,1,1,1,13040,Low,5761.9,6479.54,523.32,24983.1666,39659.0897124,14675.9231124,0.58743246392,6496,66,0.997466133005,7.92909090909,-0.00253708266926,2.07053838962,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Caring, Leisure And Other Service Occupations",Childcare and Related Personal Services,1,1,1,117804,High,45412.64,51866.04,15949.8,21462.318,23068.2189013,1605.90090127,0.0748242059067,44450,5274,1.16684004499,3.02423208191,0.154299278781,1.10665720204,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Caring, Leisure And Other Service Occupations",Animal Care and Control Services,1,1,1,7104,Low,3612.46,2250.31,936.74,23131.0033,27784.3367,4653.3334,0.201173003162,9091,924,0.247531624684,1.01378787879,-1.39621692864,0.0136936907683,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Caring, Leisure And Other Service Occupations",Caring Personal Services,1,1,0,214069,Very High,39926.14,172886.64,1152.62,20600.0565,21400.7014842,800.644984239,0.0388661547719,39160,47,4.4148784474,24.5238297872,1.48498030194,3.19964528922,SOUTH WEST ENGLAND
Bristol Region,West of England,51.45,-2.583333,"Caring, Leisure And Other Service Occupations",Leisure and Travel Services,0,1,0,22829,Medium,14165.66,8027.74,588.75,21567.3127,28675.0314342,7107.71873421,0.329559775623,10146,0,0.791222156515,,-0.234176495382,,SOUTH WEST ENGLAND
